lat1,lat2,lon1,lon2,delay,num,auc,tpr,fpr,index
41.8002,41.8025,-87.614,-87.612,4,80,0.841358,0.8,0.180556,D_484
41.8002,41.8025,-87.592,-87.59,10,90,0.845599,0.73913,0.222222,D_485
41.8002,41.8025,-87.59,-87.588,4,80,0.898706,0.818182,0.116883,D_486
41.8025,41.8047,-87.722,-87.72,14,100,0.80032,0.666667,0.227273,D_487
41.8025,41.8047,-87.664,-87.662,4,80,0.901495,0.84,0.0980392,D_488
41.8025,41.8047,-87.62,-87.618,14,100,0.857412,0.642857,0.222222,D_489
41.7057,41.708,-87.602,-87.6,20,90,0.753248,0.5,0.338028,D_49
41.8025,41.8047,-87.608,-87.606,4,80,0.830324,0.714286,0.3,D_490
41.8025,41.8047,-87.592,-87.59,12,80,0.800115,0.75,0.229508,D_491
41.8047,41.807,-87.674,-87.672,8,80,0.826364,0.5,0.223881,D_492
41.8047,41.807,-87.67,-87.668,6,80,0.8031,0.590909,0.301887,D_493
41.8047,41.807,-87.666,-87.664,16,85,0.879639,0.777778,0.179104,D_494
41.8047,41.807,-87.62,-87.618,8,80,0.819157,0.631579,0.293103,D_495
41.807,41.8092,-87.686,-87.684,18,80,0.850873,0.75,0.2,D_496
41.807,41.8092,-87.666,-87.664,14,85,0.834173,0.772727,0.160714,D_497
41.807,41.8092,-87.662,-87.66,10,90,0.808722,0.607143,0.229167,D_498
41.807,41.8092,-87.644,-87.642,16,80,0.855948,0.8,0.173913,D_499
41.6562,41.6585,-87.598,-87.596,4,90,0.744636,0.6,0.485294,D_5
41.717,41.7192,-87.622,-87.62,6,100,0.897808,0.842105,0.0985915,D_50
41.807,41.8092,-87.624,-87.622,14,85,0.890757,0.833333,0.126761,D_500
41.807,41.8092,-87.62,-87.618,18,90,0.896518,0.888889,0.140625,D_501
41.807,41.8092,-87.618,-87.616,14,95,0.858322,0.75,0.238095,D_502
41.807,41.8092,-87.614,-87.612,4,100,0.843891,0.681818,0.311475,D_503
41.807,41.8092,-87.606,-87.604,8,85,0.888299,0.777778,0.101695,D_504
41.8092,41.8115,-87.676,-87.674,4,85,0.806224,0.6,0.263158,D_505
41.8092,41.8115,-87.646,-87.644,6,85,0.82998,0.875,0.188406,D_506
41.8092,41.8115,-87.62,-87.618,16,80,0.865091,0.852941,0.138889,D_507
41.8092,41.8115,-87.614,-87.612,10,85,0.848538,0.757576,0.195122,D_508
41.8092,41.8115,-87.608,-87.606,10,100,0.853957,0.766667,0.186047,D_509
41.7215,41.7237,-87.664,-87.662,20,100,0.863045,0.75,0.211268,D_51
41.8092,41.8115,-87.604,-87.602,6,80,0.821004,0.625,0.242424,D_510
41.8092,41.8115,-87.602,-87.6,20,85,0.822169,0.6,0.265823,D_511
41.8092,41.8115,-87.596,-87.594,8,95,0.875496,0.846154,0.183099,D_512
41.8115,41.8137,-87.67,-87.668,16,100,0.844152,0.769231,0.186667,D_513
41.8115,41.8137,-87.606,-87.604,6,90,0.965785,1,0.0958904,D_514
41.8137,41.816,-87.62,-87.618,20,90,0.896682,0.818182,0.185185,D_516
41.8137,41.816,-87.606,-87.604,4,85,0.850454,0.666667,0.229508,D_517
41.816,41.8182,-87.634,-87.632,10,95,0.843227,0.684211,0.215385,D_518
41.816,41.8182,-87.624,-87.622,20,80,0.80897,0.65,0.333333,D_519
41.7215,41.7237,-87.628,-87.626,4,100,0.843638,0.625,0.238806,D_52
41.816,41.8182,-87.62,-87.618,6,85,0.857773,0.75,0.254902,D_520
41.816,41.8182,-87.608,-87.606,8,85,0.909353,0.954545,0.122807,D_521
41.8182,41.8205,-87.696,-87.694,20,95,0.809431,0.555556,0.309524,D_522
41.8205,41.8227,-87.62,-87.618,10,95,0.807237,0.545455,0.351351,D_523
41.8227,41.825,-87.634,-87.632,4,90,0.824973,0.757576,0.194444,D_524
41.8227,41.825,-87.624,-87.622,12,80,0.798774,0.466667,0.265625,D_525
41.8227,41.825,-87.62,-87.618,18,80,0.809456,0.655172,0.25,D_526
41.8227,41.825,-87.618,-87.616,8,100,0.8287,0.625,0.283582,D_527
41.825,41.8272,-87.634,-87.632,20,80,0.861021,0.678571,0.229167,D_528
41.7215,41.7237,-87.626,-87.624,4,80,0.767249,0.538462,0.348837,D_53
41.8272,41.8295,-87.628,-87.626,10,100,0.972216,0.9,0.0493827,D_530
41.8272,41.8295,-87.616,-87.614,10,80,0.845313,0.64,0.288462,D_531
41.8295,41.8317,-87.632,-87.63,18,80,0.901319,0.818182,0.153846,D_532
41.8295,41.8317,-87.628,-87.626,8,85,0.830361,0.645161,0.238095,D_533
41.8295,41.8317,-87.622,-87.62,12,85,0.893805,0.736842,0.222222,D_534
41.8295,41.8317,-87.62,-87.618,18,100,0.805474,0.62069,0.232558,D_535
41.8295,41.8317,-87.618,-87.616,4,90,0.816512,0.7,0.254237,D_536
41.8295,41.8317,-87.616,-87.614,10,90,0.815873,0.575,0.222222,D_537
41.8295,41.8317,-87.614,-87.612,4,85,0.90382,1,0.137931,D_538
41.8295,41.8317,-87.612,-87.61,14,100,0.87298,0.882353,0.125,D_539
41.7215,41.7237,-87.624,-87.622,18,100,0.847259,0.7,0.229508,D_54
41.8317,41.834,-87.618,-87.616,10,85,0.766735,0.5,0.327586,D_540
41.8362,41.8385,-87.666,-87.664,12,80,0.937409,0.892857,0.102041,D_541
41.8362,41.8385,-87.648,-87.646,8,95,0.748756,0.4,0.476923,D_542
41.8385,41.8407,-87.628,-87.626,20,80,0.839364,0.75,0.202703,D_543
41.8385,41.8407,-87.618,-87.616,6,95,0.622869,0.133333,0.438356,D_544
41.8407,41.843,-87.63,-87.628,14,80,0.729036,0.285714,0.426667,D_545
41.8407,41.843,-87.628,-87.626,4,95,0.812326,0.736842,0.225806,D_546
41.843,41.8452,-87.726,-87.724,14,90,0.863163,0.740741,0.212766,D_547
41.843,41.8452,-87.696,-87.694,10,80,0.915347,0.882353,0.09375,D_548
41.843,41.8452,-87.63,-87.628,4,85,0.825248,0.636364,0.245283,D_549
41.7215,41.7237,-87.576,-87.574,4,80,0.883838,0.785714,0.183099,D_55
41.843,41.8452,-87.628,-87.626,8,95,0.741344,0.384615,0.328571,D_550
41.843,41.8452,-87.624,-87.622,8,100,0.871896,0.8125,0.19403,D_551
41.8452,41.8475,-87.714,-87.712,6,95,0.851897,0.714286,0.232143,D_552
41.8452,41.8475,-87.708,-87.706,20,100,0.84454,0.75,0.259259,D_553
41.8475,41.8497,-87.712,-87.71,12,95,0.848755,0.769231,0.191781,D_554
41.8475,41.8497,-87.71,-87.708,18,80,0.861044,0.764706,0.194444,D_555
41.8475,41.8497,-87.702,-87.7,6,95,0.805182,0.55,0.254545,D_556
41.8497,41.852,-87.734,-87.732,18,95,0.810494,0.666667,0.241935,D_558
41.8497,41.852,-87.724,-87.722,6,100,0.854771,0.818182,0.128205,D_559
41.7282,41.7305,-87.552,-87.55,20,85,0.894673,0.78125,0.181818,D_56
41.8497,41.852,-87.706,-87.704,10,100,0.8822,0.736842,0.2,D_560
41.8497,41.852,-87.702,-87.7,4,90,0.847756,0.705882,0.261538,D_561
41.8497,41.852,-87.698,-87.696,10,95,0.879583,0.909091,0.150685,D_562
41.8497,41.852,-87.696,-87.694,4,100,0.843769,0.647059,0.238806,D_563
41.8497,41.852,-87.692,-87.69,4,85,0.85321,0.75,0.264151,D_564
41.8497,41.852,-87.686,-87.684,20,100,0.909081,0.913043,0.101695,D_565
41.8497,41.852,-87.628,-87.626,20,80,0.970547,1,0.0425532,D_566
41.852,41.8542,-87.726,-87.724,10,100,0.854119,0.678571,0.238095,D_567
41.852,41.8542,-87.696,-87.694,12,100,0.858931,0.857143,0.185185,D_568
41.852,41.8542,-87.68,-87.678,6,80,0.962433,1,0.0727273,D_569
41.7327,41.735,-87.558,-87.556,14,90,0.719635,0.25,0.4,D_57
41.852,41.8542,-87.676,-87.674,4,100,0.851572,0.666667,0.245614,D_570
41.852,41.8542,-87.636,-87.634,4,85,0.8054,0.538462,0.306122,D_571
41.852,41.8542,-87.634,-87.632,20,95,0.902874,0.896552,0.145833,D_572
41.852,41.8542,-87.632,-87.63,20,80,0.793963,0.6,0.272727,D_573
41.852,41.8542,-87.628,-87.626,6,95,0.827697,0.818182,0.153846,D_574
41.852,41.8542,-87.626,-87.624,6,80,0.847216,0.75,0.257576,D_575
41.852,41.8542,-87.624,-87.622,8,80,0.849171,0.857143,0.173077,D_576
41.8542,41.8565,-87.734,-87.732,6,85,0.94684,0.941176,0.0675676,D_577
41.8542,41.8565,-87.728,-87.726,6,80,0.878843,0.705882,0.265625,D_578
41.8542,41.8565,-87.726,-87.724,4,100,0.967347,0.954545,0.0350877,D_579
41.7327,41.735,-87.556,-87.554,14,95,0.797463,0.6,0.326531,D_58
41.8542,41.8565,-87.724,-87.722,8,85,0.88656,0.793103,0.1875,D_580
41.8542,41.8565,-87.718,-87.716,20,80,0.855862,0.75,0.206349,D_581
41.8542,41.8565,-87.714,-87.712,6,85,0.874884,0.787879,0.142857,D_582
41.8542,41.8565,-87.712,-87.71,10,100,0.863465,0.828571,0.128205,D_583
41.8542,41.8565,-87.708,-87.706,4,80,0.87923,0.785714,0.184615,D_584
41.8542,41.8565,-87.706,-87.704,4,80,0.892791,0.833333,0.09375,D_585
41.8542,41.8565,-87.628,-87.626,14,90,0.805923,0.571429,0.258824,D_586
41.8542,41.8565,-87.624,-87.622,6,95,0.769055,0.52381,0.362069,D_587
41.8565,41.8587,-87.722,-87.72,8,100,0.792864,0.681818,0.314815,D_588
41.8565,41.8587,-87.714,-87.712,14,90,0.966399,1,0.047619,D_589
41.7327,41.735,-87.554,-87.552,20,90,0.897792,0.827586,0.142857,D_59
41.8565,41.8587,-87.712,-87.71,18,90,0.863624,0.724138,0.2,D_590
41.8565,41.8587,-87.67,-87.668,8,85,0.83115,0.6,0.254237,D_591
41.8565,41.8587,-87.668,-87.666,14,85,0.923523,0.904762,0.0508475,D_592
41.8565,41.8587,-87.662,-87.66,18,95,0.817671,0.52381,0.305085,D_593
41.8565,41.8587,-87.624,-87.622,12,95,0.907871,0.909091,0.103896,D_594
41.8587,41.861,-87.734,-87.732,18,95,0.781371,0.5,0.34375,D_595
41.8587,41.861,-87.728,-87.726,14,95,0.84925,0.666667,0.25,D_596
41.8587,41.861,-87.726,-87.724,20,80,0.822904,0.727273,0.25,D_597
41.8587,41.861,-87.72,-87.718,10,90,0.883427,0.85,0.177419,D_598
41.8587,41.861,-87.718,-87.716,12,90,0.780983,0.478261,0.25,D_599
41.6697,41.672,-87.642,-87.64,4,85,0.863407,0.68,0.211538,D_6
41.7327,41.735,-87.552,-87.55,4,95,0.795832,0.655172,0.340426,D_60
41.8587,41.861,-87.716,-87.714,14,100,0.790336,0.62069,0.304348,D_600
41.8587,41.861,-87.712,-87.71,4,100,0.897413,0.913043,0.163636,D_601
41.8587,41.861,-87.71,-87.708,8,95,0.853302,0.666667,0.232143,D_602
41.8587,41.861,-87.708,-87.706,8,100,0.808713,0.590909,0.290909,D_603
41.8587,41.861,-87.706,-87.704,20,80,0.826763,0.75,0.271186,D_604
41.8587,41.861,-87.696,-87.694,10,100,0.869131,0.909091,0.162162,D_605
41.861,41.8632,-87.722,-87.72,16,90,0.876839,0.857143,0.145161,D_606
41.861,41.8632,-87.718,-87.716,6,80,0.819032,0.590909,0.267857,D_607
41.861,41.8632,-87.716,-87.714,16,85,0.77824,0.52381,0.25,D_608
41.861,41.8632,-87.714,-87.712,14,85,0.893176,0.833333,0.135593,D_609
41.7327,41.735,-87.546,-87.544,12,95,0.799485,0.56,0.314815,D_61
41.861,41.8632,-87.712,-87.71,4,85,0.821165,0.641026,0.25,D_610
41.861,41.8632,-87.71,-87.708,20,100,0.969831,0.935484,0,D_611
41.861,41.8632,-87.708,-87.706,16,80,0.897453,0.866667,0.0731707,D_612
41.861,41.8632,-87.706,-87.704,10,100,0.851536,0.666667,0.245902,D_613
41.861,41.8632,-87.694,-87.692,6,100,0.899635,0.888889,0.166667,D_614
41.861,41.8632,-87.66,-87.658,6,100,0.893127,0.833333,0.185714,D_615
41.8632,41.8655,-87.734,-87.732,16,100,0.839668,0.72,0.235294,D_616
41.8632,41.8655,-87.732,-87.73,12,85,0.844268,0.666667,0.206897,D_617
41.8632,41.8655,-87.728,-87.726,6,100,0.906501,0.846154,0.111111,D_618
41.8632,41.8655,-87.724,-87.722,18,90,0.751976,0.4,0.333333,D_619
41.735,41.7372,-87.664,-87.662,16,90,0.886398,0.857143,0.166667,D_62
41.8632,41.8655,-87.722,-87.72,4,80,0.856176,0.846154,0.117647,D_620
41.8632,41.8655,-87.72,-87.718,12,100,0.883264,0.8,0.169492,D_621
41.8632,41.8655,-87.718,-87.716,4,90,0.836374,0.617647,0.225,D_622
41.8632,41.8655,-87.716,-87.714,10,90,0.858314,0.85,0.186441,D_623
41.8632,41.8655,-87.71,-87.708,8,85,0.874027,0.863636,0.145455,D_624
41.8632,41.8655,-87.706,-87.704,10,85,0.876013,0.866667,0.169231,D_625
41.8632,41.8655,-87.696,-87.694,14,80,0.819391,0.6875,0.214286,D_626
41.8632,41.8655,-87.666,-87.664,14,95,0.698068,-1,0.319149,D_627
41.8632,41.8655,-87.66,-87.658,14,80,0.844268,0.772727,0.183333,D_628
41.8632,41.8655,-87.64,-87.638,12,80,0.858268,0.75,0.2,D_629
41.735,41.7372,-87.66,-87.658,12,95,0.900908,0.818182,0.140351,D_63
41.8632,41.8655,-87.626,-87.624,10,80,0.819205,0.666667,0.405797,D_630
41.8655,41.8677,-87.73,-87.728,4,100,0.946402,0.944444,0.107692,D_631
41.8655,41.8677,-87.726,-87.724,8,95,0.840545,0.580645,0.263158,D_632
41.8655,41.8677,-87.724,-87.722,4,80,0.857972,0.794872,0.192308,D_633
41.8655,41.8677,-87.722,-87.72,18,80,0.902909,0.836364,0.133333,D_634
41.8655,41.8677,-87.72,-87.718,16,95,0.891142,0.770833,0.0714286,D_635
41.8655,41.8677,-87.718,-87.716,4,95,0.920874,0.863636,0.140625,D_636
41.8655,41.8677,-87.716,-87.714,20,100,0.831027,0.5625,0.263158,D_637
41.8655,41.8677,-87.712,-87.71,18,90,0.859741,0.631579,0.213115,D_638
41.8655,41.8677,-87.71,-87.708,4,95,0.887861,0.842105,0.160714,D_639
41.735,41.7372,-87.654,-87.652,8,95,0.888397,0.875,0.131579,D_64
41.8655,41.8677,-87.708,-87.706,4,80,0.854429,0.818182,0.142857,D_640
41.8655,41.8677,-87.706,-87.704,6,100,0.806156,0.551724,0.282609,D_641
41.8655,41.8677,-87.704,-87.702,16,95,0.852404,0.727273,0.207547,D_642
41.8655,41.8677,-87.7,-87.698,6,80,0.891716,0.853659,0.125,D_643
41.8655,41.8677,-87.698,-87.696,20,90,0.872807,0.708333,0.20339,D_644
41.8655,41.8677,-87.688,-87.686,20,95,0.814149,0.571429,0.260274,D_645
41.8655,41.8677,-87.682,-87.68,4,100,0.865267,0.733333,0.208955,D_646
41.8655,41.8677,-87.668,-87.666,8,85,0.840402,0.666667,0.22449,D_647
41.8655,41.8677,-87.64,-87.638,6,95,0.863138,0.703704,0.229167,D_648
41.8655,41.8677,-87.628,-87.626,4,95,0.796764,0.511628,0.333333,D_649
41.735,41.7372,-87.65,-87.648,16,85,0.792244,0.619048,0.389831,D_65
41.8655,41.8677,-87.626,-87.624,16,90,0.898272,0.891892,0.125,D_650
41.8677,41.87,-87.71,-87.708,10,80,0.961916,0.941176,0.0232558,D_651
41.8677,41.87,-87.688,-87.686,8,85,0.795935,0.571429,0.314815,D_652
41.8677,41.87,-87.666,-87.664,4,95,0.896696,1,0.144737,D_653
41.8677,41.87,-87.64,-87.638,14,80,0.855969,0.714286,0.25,D_654
41.8677,41.87,-87.628,-87.626,4,100,0.816278,0.625,0.285714,D_655
41.8677,41.87,-87.626,-87.624,20,90,0.756746,0.45,0.389831,D_656
41.87,41.8722,-87.746,-87.744,4,80,0.822617,0.71875,0.235294,D_657
41.87,41.8722,-87.728,-87.726,14,100,0.837958,0.653846,0.208333,D_658
41.87,41.8722,-87.724,-87.722,12,90,0.862733,0.736842,0.215385,D_659
41.735,41.7372,-87.648,-87.646,8,100,0.879002,0.875,0.137255,D_66
41.87,41.8722,-87.722,-87.72,6,80,0.870118,0.733333,0.212121,D_660
41.87,41.8722,-87.72,-87.718,16,80,0.896464,0.935484,0.162162,D_661
41.87,41.8722,-87.718,-87.716,6,100,0.865428,0.78125,0.195122,D_662
41.87,41.8722,-87.706,-87.704,6,80,0.909289,0.948718,0.111111,D_663
41.87,41.8722,-87.702,-87.7,4,100,0.880082,0.928571,0.15942,D_664
41.87,41.8722,-87.7,-87.698,12,80,0.892122,0.857143,0.155172,D_665
41.87,41.8722,-87.698,-87.696,12,100,0.908258,0.809524,0.111111,D_666
41.87,41.8722,-87.696,-87.694,20,90,0.779836,0.590909,0.38,D_667
41.87,41.8722,-87.688,-87.686,20,95,0.87013,0.678571,0.234043,D_668
41.87,41.8722,-87.634,-87.632,14,100,0.82289,0.769231,0.173333,D_669
41.735,41.7372,-87.63,-87.628,20,100,0.914467,0.795918,0.176471,D_67
41.87,41.8722,-87.628,-87.626,8,100,0.853996,0.71875,0.205128,D_670
41.87,41.8722,-87.626,-87.624,14,80,0.813176,0.652174,0.245614,D_671
41.8722,41.8745,-87.766,-87.764,16,80,0.783299,0.571429,0.333333,D_672
41.8722,41.8745,-87.764,-87.762,8,85,0.898937,0.88,0.0925926,D_673
41.8722,41.8745,-87.756,-87.754,18,100,0.863584,0.777778,0.195652,D_674
41.8722,41.8745,-87.746,-87.744,12,95,0.760101,0.5625,0.30303,D_675
41.8722,41.8745,-87.744,-87.742,8,100,0.812629,0.666667,0.232143,D_676
41.8722,41.8745,-87.728,-87.726,18,100,0.889006,0.884615,0.122449,D_677
41.8722,41.8745,-87.726,-87.724,18,95,0.857263,0.823529,0.183099,D_678
41.8722,41.8745,-87.722,-87.72,4,100,0.7627,0.5,0.438356,D_679
41.735,41.7372,-87.628,-87.626,4,80,0.846327,0.733333,0.2,D_68
41.8722,41.8745,-87.72,-87.718,8,85,0.86932,0.647059,0.246154,D_680
41.8722,41.8745,-87.718,-87.716,14,100,0.834089,0.681818,0.245614,D_681
41.8722,41.8745,-87.712,-87.71,18,100,0.854865,0.75,0.2,D_682
41.8722,41.8745,-87.706,-87.704,8,100,0.87489,0.763158,0.173913,D_683
41.8722,41.8745,-87.7,-87.698,20,80,0.828352,0.633333,0.225,D_684
41.8722,41.8745,-87.698,-87.696,10,100,0.792782,0.578947,0.390625,D_685
41.8722,41.8745,-87.696,-87.694,12,100,0.787625,0.526316,0.301587,D_686
41.8722,41.8745,-87.676,-87.674,12,85,0.856941,0.705882,0.253968,D_687
41.8722,41.8745,-87.644,-87.642,4,85,0.830685,0.708333,0.204082,D_688
41.8722,41.8745,-87.63,-87.628,4,80,0.910649,0.875,0.125,D_689
41.735,41.7372,-87.626,-87.624,14,90,0.906859,0.875,0.115385,D_69
41.8722,41.8745,-87.628,-87.626,4,85,0.778436,0.55,0.366667,D_690
41.8722,41.8745,-87.626,-87.624,6,85,0.870591,0.72973,0.205882,D_691
41.8745,41.8767,-87.764,-87.762,12,80,0.904108,0.8,0.113636,D_692
41.8745,41.8767,-87.762,-87.76,10,90,0.858822,0.6875,0.246154,D_693
41.8745,41.8767,-87.756,-87.754,4,85,0.862172,0.69697,0.228571,D_694
41.8745,41.8767,-87.752,-87.75,4,80,0.86088,0.833333,0.14,D_695
41.8745,41.8767,-87.75,-87.748,16,95,0.758709,0.473684,0.410714,D_696
41.8745,41.8767,-87.748,-87.746,8,80,0.845295,0.580645,0.295455,D_697
41.8745,41.8767,-87.746,-87.744,4,80,0.877517,0.659574,0.277778,D_698
41.8745,41.8767,-87.744,-87.742,12,80,0.805173,0.619048,0.295082,D_699
41.672,41.6742,-87.618,-87.616,20,100,0.883304,0.869565,0.181818,D_7
41.735,41.7372,-87.606,-87.604,18,85,0.867164,0.75,0.214286,D_70
41.8745,41.8767,-87.738,-87.736,8,100,0.81222,0.6,0.313433,D_700
41.8745,41.8767,-87.734,-87.732,6,100,0.931683,0.944444,0.114286,D_701
41.8745,41.8767,-87.732,-87.73,16,100,0.757712,0.388889,0.338983,D_702
41.8745,41.8767,-87.728,-87.726,12,80,0.852004,0.75,0.231884,D_703
41.8745,41.8767,-87.726,-87.724,6,90,0.909714,0.862069,0.0222222,D_704
41.8745,41.8767,-87.724,-87.722,14,90,0.803757,0.5,0.258621,D_705
41.8745,41.8767,-87.722,-87.72,12,95,0.87844,0.862069,0.12,D_706
41.8745,41.8767,-87.688,-87.686,6,85,0.771396,0.526316,0.403509,D_707
41.8745,41.8767,-87.632,-87.63,12,100,0.857012,0.692308,0.208955,D_708
41.8745,41.8767,-87.63,-87.628,6,90,0.827811,0.590909,0.240741,D_709
41.735,41.7372,-87.586,-87.584,20,95,0.946463,0.894737,0.0983607,D_71
41.8745,41.8767,-87.628,-87.626,10,90,0.898671,0.925926,0.153846,D_710
41.8745,41.8767,-87.626,-87.624,20,90,0.80536,0.55,0.271186,D_711
41.8767,41.879,-87.764,-87.762,10,90,0.808184,0.652174,0.3,D_712
41.8767,41.879,-87.762,-87.76,20,85,0.844388,0.681818,0.259259,D_713
41.8767,41.879,-87.756,-87.754,4,100,0.890129,0.837209,0.138889,D_714
41.8767,41.879,-87.752,-87.75,16,95,0.843301,0.636364,0.226415,D_715
41.8767,41.879,-87.75,-87.748,14,100,0.818083,0.634146,0.25,D_716
41.8767,41.879,-87.748,-87.746,16,85,0.856677,0.68,0.235294,D_717
41.8767,41.879,-87.746,-87.744,16,100,0.868075,0.791667,0.183673,D_718
41.8767,41.879,-87.744,-87.742,10,80,0.781219,0.428571,0.311475,D_719
41.735,41.7372,-87.574,-87.572,16,90,0.850769,0.631579,0.261538,D_72
41.8767,41.879,-87.74,-87.738,10,80,0.880482,0.807692,0.169811,D_720
41.8767,41.879,-87.738,-87.736,14,90,0.854777,0.8,0.0833333,D_721
41.8767,41.879,-87.736,-87.734,4,95,0.879879,0.72,0.2,D_722
41.8767,41.879,-87.734,-87.732,14,80,0.828889,0.631579,0.262295,D_723
41.8767,41.879,-87.732,-87.73,4,95,0.939827,0.94,0.05,D_724
41.8767,41.879,-87.73,-87.728,8,100,0.897143,0.813953,0.0526316,D_725
41.8767,41.879,-87.728,-87.726,4,90,0.887156,0.839286,0.142857,D_726
41.8767,41.879,-87.726,-87.724,20,100,0.843555,0.804878,0.172414,D_727
41.8767,41.879,-87.724,-87.722,18,95,0.931315,0.888889,0.1,D_728
41.8767,41.879,-87.722,-87.72,4,100,0.821983,0.617647,0.289474,D_729
41.735,41.7372,-87.56,-87.558,8,90,0.849854,0.846154,0.189189,D_73
41.8767,41.879,-87.708,-87.706,20,95,0.870329,0.823529,0.177419,D_730
41.8767,41.879,-87.704,-87.702,10,85,0.800622,0.583333,0.27451,D_731
41.8767,41.879,-87.702,-87.7,20,80,0.900981,0.75,0.220339,D_732
41.8767,41.879,-87.698,-87.696,16,80,0.833601,0.703704,0.2,D_733
41.8767,41.879,-87.696,-87.694,6,95,0.860425,0.8125,0.161765,D_734
41.8767,41.879,-87.69,-87.688,4,100,0.918839,0.9,0.146667,D_735
41.8767,41.879,-87.688,-87.686,18,95,0.92466,0.869565,0.08,D_736
41.8767,41.879,-87.686,-87.684,4,80,0.860398,0.851852,0.16,D_737
41.8767,41.879,-87.684,-87.682,4,90,0.779489,0.454545,0.283951,D_738
41.8767,41.879,-87.68,-87.678,20,80,0.853113,0.758621,0.163265,D_739
41.735,41.7372,-87.556,-87.554,12,80,0.875217,0.73913,0.2,D_74
41.8767,41.879,-87.648,-87.646,4,100,0.879142,0.692308,0.205479,D_740
41.8767,41.879,-87.64,-87.638,6,90,0.761623,0.588235,0.384615,D_741
41.8767,41.879,-87.638,-87.636,4,90,0.834831,0.6,0.267857,D_742
41.8767,41.879,-87.636,-87.634,6,85,0.842203,0.578947,0.22807,D_743
41.8767,41.879,-87.634,-87.632,18,100,0.880972,0.782609,0.134615,D_744
41.8767,41.879,-87.63,-87.628,6,100,0.891356,0.794118,0.125,D_745
41.8767,41.879,-87.628,-87.626,8,95,0.887263,0.782609,0.15,D_746
41.8767,41.879,-87.626,-87.624,6,80,0.799553,0.631579,0.258621,D_747
41.879,41.8812,-87.774,-87.772,18,95,0.746787,0.333333,0.396825,D_748
41.879,41.8812,-87.772,-87.77,4,80,0.798066,0.555556,0.292308,D_749
41.735,41.7372,-87.552,-87.55,20,95,0.836256,0.730769,0.22,D_75
41.879,41.8812,-87.77,-87.768,4,100,0.8593,0.692308,0.288462,D_750
41.879,41.8812,-87.766,-87.764,4,90,0.823458,0.8,0.196078,D_751
41.879,41.8812,-87.764,-87.762,6,80,0.809778,0.6,0.285714,D_752
41.879,41.8812,-87.762,-87.76,8,80,0.899882,0.813953,0.117647,D_753
41.879,41.8812,-87.76,-87.758,10,85,0.904529,0.923077,0.16,D_754
41.879,41.8812,-87.758,-87.756,10,100,0.802706,0.5,0.297872,D_755
41.879,41.8812,-87.756,-87.754,10,100,0.907674,0.878788,0.097561,D_756
41.879,41.8812,-87.754,-87.752,12,85,0.984388,0.947368,0,D_757
41.879,41.8812,-87.752,-87.75,16,100,0.909996,0.820513,0.0714286,D_758
41.879,41.8812,-87.75,-87.748,6,90,0.910771,0.772727,0.111111,D_759
41.735,41.7372,-87.546,-87.544,10,100,0.875449,0.783784,0.151515,D_76
41.879,41.8812,-87.748,-87.746,14,85,0.863528,0.8,0.179104,D_760
41.879,41.8812,-87.746,-87.744,18,85,0.82273,0.695652,0.207547,D_761
41.879,41.8812,-87.742,-87.74,6,85,0.800457,0.652174,0.339623,D_762
41.879,41.8812,-87.74,-87.738,8,95,0.856409,0.583333,0.236842,D_763
41.879,41.8812,-87.738,-87.736,10,100,0.912938,0.933333,0.08,D_764
41.879,41.8812,-87.734,-87.732,14,80,0.89019,0.8125,0.179104,D_765
41.879,41.8812,-87.732,-87.73,8,80,0.851205,0.795918,0.1875,D_766
41.879,41.8812,-87.73,-87.728,14,100,0.855374,0.69697,0.228571,D_767
41.879,41.8812,-87.728,-87.726,4,95,0.908323,0.862069,0.0909091,D_768
41.879,41.8812,-87.726,-87.724,6,100,0.832736,0.575758,0.25,D_769
41.7372,41.7395,-87.606,-87.604,20,90,0.872617,0.723404,0.230769,D_77
41.879,41.8812,-87.724,-87.722,8,85,0.868671,0.829268,0.0909091,D_770
41.879,41.8812,-87.722,-87.72,8,100,0.770484,0.652174,0.294118,D_771
41.879,41.8812,-87.712,-87.71,6,80,0.850591,0.72,0.288462,D_772
41.879,41.8812,-87.71,-87.708,12,85,0.849177,0.7,0.240741,D_773
41.879,41.8812,-87.708,-87.706,14,95,0.848775,0.76,0.196078,D_774
41.879,41.8812,-87.706,-87.704,18,90,0.877205,0.764706,0.151515,D_775
41.879,41.8812,-87.704,-87.702,16,85,0.846327,0.62963,0.234043,D_776
41.879,41.8812,-87.702,-87.7,8,100,0.89177,0.851852,0.142857,D_777
41.879,41.8812,-87.7,-87.698,16,100,0.892596,0.761905,0.163934,D_778
41.879,41.8812,-87.698,-87.696,16,80,0.825539,0.571429,0.266667,D_779
41.7417,41.744,-87.606,-87.604,6,100,0.808206,0.62963,0.306122,D_78
41.879,41.8812,-87.696,-87.694,16,100,0.845257,0.705882,0.246154,D_780
41.879,41.8812,-87.694,-87.692,6,100,0.804917,0.583333,0.320755,D_781
41.879,41.8812,-87.69,-87.688,6,95,0.859644,0.833333,0.142857,D_782
41.879,41.8812,-87.688,-87.686,4,90,0.840445,0.666667,0.2125,D_783
41.879,41.8812,-87.686,-87.684,12,80,0.794611,0.444444,0.303797,D_784
41.879,41.8812,-87.684,-87.682,20,80,0.89486,0.8,0.128205,D_785
